long,lat,tipo,dist
-48.951894,-26.924706,Radar_fixo,50kmh@50
-48.943042,-26.914538,Radar_fixo,50kmh@50
-46.791251,-22.886100,Radar_fixo,50kmh@50
-42.144535,-22.839896,Radar_fixo,50kmh@50
-42.233785,-22.856111,Radar_fixo,50kmh@50
-43.394752,-22.850610,Radar_fixo,50kmh@50
-42.050189,-22.888465,Radar_fixo,50kmh@50
-47.958143,-15.863439,Radar_fixo,50kmh@50
-41.724721,-22.304680,Radar_fixo,50kmh@50
-41.722089,-22.318340,Radar_fixo,50kmh@50
-41.717047,-22.296376,Radar_fixo,50kmh@50
-43.394923,-22.850531,Radar_fixo,50kmh@50
-41.328110,-12.493863,Radar_fixo,50kmh@50
-54.559908,-25.503030,Radar_fixo,50kmh@50
-43.368966,-21.757681,Radar_fixo,50kmh@50
-53.866858,-29.708225,Radar_fixo,50kmh@50
-43.369504,-21.757534,Radar_fixo,50kmh@50
-46.294486,-23.483972,Radar_fixo,50kmh@50
-53.886818,-28.384166,Radar_fixo,50kmh@50
-53.888814,-28.385524,Radar_fixo,50kmh@50
-39.742456,-18.054603,Radar_fixo,50kmh@50
-48.046813,-16.005976,Radar_fixo,50kmh@50
-45.424044,-22.454273,Radar_fixo,50kmh@50
-51.975676,-23.397165,Radar_fixo,50kmh@50
-49.289037,-25.438040,Radar_fixo,50kmh@50
-54.646451,-20.467261,Radar_fixo,50kmh@50
-54.646289,-20.467549,Radar_fixo,50kmh@50
-49.285619,-25.413183,Radar_fixo,50kmh@50
-49.240300,-25.419324,Radar_fixo,50kmh@50
-48.250080,-15.942859,Radar_fixo,50kmh@50
-46.938837,-19.583802,Radar_fixo,50kmh@50
-46.938899,-19.583919,Radar_fixo,50kmh@50
-37.101209,-11.063060,Radar_fixo,50kmh@50
-37.079950,-11.032176,Radar_fixo,50kmh@50
-42.685501,-22.944226,Radar_fixo,50kmh@50
-46.935720,-19.606578,Radar_fixo,50kmh@50
-44.074296,-19.792236,Radar_fixo,50kmh@50
-44.083794,-19.807284,Radar_fixo,50kmh@50
-44.086621,-19.809538,Radar_fixo,50kmh@50
-49.246923,-25.485013,Radar_fixo,50kmh@50
-49.244713,-25.484100,Radar_fixo,50kmh@50
-43.363915,-21.781291,Radar_fixo,50kmh@50
-46.584705,-22.512282,Radar_fixo,50kmh@50
-49.287365,-25.435933,Radar_fixo,50kmh@50
-45.422652,-23.640332,Radar_fixo,50kmh@50
-45.415440,-23.629256,Radar_fixo,50kmh@50
-46.352155,-23.968298,Radar_fixo,50kmh@50
-47.217286,-22.850874,Radar_fixo,50kmh@50
-47.217353,-22.850808,Radar_fixo,50kmh@50
-46.479277,-23.884731,Radar_fixo,50kmh@50
-41.930705,-22.770641,Radar_fixo,50kmh@50
-42.006066,-22.667348,Radar_fixo,50kmh@50
-49.154399,-25.486517,Radar_fixo,50kmh@50
-49.154392,-25.486374,Radar_fixo,50kmh@50
-52.467193,-31.751125,Radar_fixo,50kmh@50
-52.477069,-31.749154,Radar_fixo,50kmh@50
-38.523849,-3.749888,Radar_fixo,50kmh@50
-42.358951,-22.833758,Radar_fixo,50kmh@50
-47.890513,-22.025291,Radar_fixo,50kmh@50
-47.889869,-21.993620,Radar_fixo,50kmh@50
-41.664157,-21.143092,Radar_fixo,50kmh@50
-42.436377,-22.143719,Radar_fixo,50kmh@50
-49.214081,-25.561027,Radar_fixo,50kmh@50
-49.214097,-25.560816,Radar_fixo,50kmh@50
-45.467837,-22.937645,Radar_fixo,50kmh@50
-45.478515,-22.947964,Radar_fixo,50kmh@50
-45.548136,-23.017511,Radar_fixo,50kmh@50
-45.596041,-23.046413,Radar_fixo,50kmh@50
-45.596134,-23.046364,Radar_fixo,50kmh@50
-49.342771,-20.806965,Radar_fixo,50kmh@50
-45.579093,-22.725543,Radar_fixo,50kmh@50
-45.603367,-22.745263,Radar_fixo,50kmh@50
-45.589490,-22.736176,Radar_fixo,50kmh@50
-51.392366,-27.008907,Radar_fixo,50kmh@50
-46.574293,-23.650091,Radar_fixo,50kmh@50
-46.572328,-23.649843,Radar_fixo,50kmh@50
-46.669357,-23.613818,Radar_fixo,50kmh@50
-46.648097,-23.628423,Radar_fixo,50kmh@50
-46.653297,-23.622104,Radar_fixo,50kmh@50
-46.668718,-23.614589,Radar_fixo,50kmh@50
-46.658227,-23.618983,Radar_fixo,50kmh@50
-49.077620,-26.903400,Radar_fixo,50kmh@50
-54.033373,-31.305918,Radar_fixo,50kmh@50
-60.680065,2.836822,Radar_fixo,50kmh@50
-60.682395,2.817141,Radar_fixo,50kmh@50
-60.683933,2.808281,Radar_fixo,50kmh@50
-60.751064,2.816238,Radar_fixo,50kmh@50
-60.733013,2.797387,Radar_fixo,50kmh@50
-60.734261,2.767035,Radar_fixo,50kmh@50
-49.076645,-26.900176,Radar_fixo,50kmh@50
-49.032786,-26.846415,Radar_fixo,50kmh@50
-49.087461,-26.898443,Radar_fixo,50kmh@50
-49.098313,-26.921856,Radar_fixo,50kmh@50
-36.019257,-8.975304,Radar_fixo,50kmh@50
-35.780211,-9.560595,Radar_fixo,50kmh@50
-41.991081,-21.635251,Radar_fixo,50kmh@50
-44.295582,-22.980114,Radar_fixo,50kmh@50
-49.105880,-26.857940,Radar_fixo,50kmh@50
-49.114023,-26.845224,Radar_fixo,50kmh@50
-49.057730,-26.866404,Radar_fixo,50kmh@50
-49.057669,-26.866165,Radar_fixo,50kmh@50
-43.279258,-22.900326,Radar_fixo,50kmh@50
-46.637284,-23.629462,Radar_fixo,50kmh@50
-46.762365,-22.696616,Radar_fixo,50kmh@50
-49.094192,-26.871196,Radar_fixo,50kmh@50
-49.005061,-26.896983,Radar_fixo,50kmh@50
-49.021097,-26.908078,Radar_fixo,50kmh@50
-49.110435,-26.874714,Radar_fixo,50kmh@50
-49.110702,-26.874705,Radar_fixo,50kmh@50
-48.079726,-15.825129,Radar_fixo,50kmh@50
-48.081352,-15.820976,Radar_fixo,50kmh@50
-48.114760,-15.830891,Radar_fixo,50kmh@50
-42.418915,-22.158368,Radar_fixo,50kmh@50
-53.263751,-21.761915,Radar_fixo,50kmh@50
-52.373306,-31.733307,Radar_fixo,50kmh@50
-49.162429,-25.580744,Radar_fixo,50kmh@50
-49.162088,-25.519909,Radar_fixo,50kmh@50
-39.621439,-3.706810,Radar_fixo,50kmh@50
-39.626799,-3.710115,Radar_fixo,50kmh@50
-49.165059,-25.562213,Radar_fixo,50kmh@50
-49.460063,-27.099415,Radar_fixo,50kmh@50
-49.461758,-27.099074,Radar_fixo,50kmh@50
-48.059465,-15.999382,Radar_fixo,50kmh@50
-46.754309,-23.474534,Radar_fixo,50kmh@50
-48.101195,-21.726706,Radar_fixo,50kmh@50
-48.101111,-21.726023,Radar_fixo,50kmh@50
-45.431939,-23.682662,Radar_fixo,50kmh@50
-45.432099,-23.682660,Radar_fixo,50kmh@50
-41.278186,-21.827940,Radar_fixo,50kmh@50
-42.180945,-21.400492,Radar_fixo,50kmh@50
-52.401553,-24.050371,Radar_fixo,50kmh@50
-52.401396,-24.050499,Radar_fixo,50kmh@50
-52.411261,-24.054840,Radar_fixo,50kmh@50
-52.410993,-24.054914,Radar_fixo,50kmh@50
-41.106234,-22.017458,Radar_fixo,50kmh@50
-41.138212,-21.940208,Radar_fixo,50kmh@50
-41.245772,-21.846749,Radar_fixo,50kmh@50
-41.134424,-21.951283,Radar_fixo,50kmh@50
-41.204516,-21.886574,Radar_fixo,50kmh@50
-41.461422,-21.693635,Radar_fixo,50kmh@50
-41.654523,-21.638644,Radar_fixo,50kmh@50
-47.955748,-15.857948,Radar_fixo,50kmh@50
-39.023067,-14.910112,Radar_fixo,50kmh@50
-39.241659,-16.374115,Radar_fixo,50kmh@50
-49.457963,-18.970005,Radar_fixo,50kmh@50
-49.457295,-18.970894,Radar_fixo,50kmh@50
-36.957062,-10.811417,Radar_fixo,50kmh@50
-37.790864,-9.680033,Radar_fixo,50kmh@50
-37.750948,-9.731766,Radar_fixo,50kmh@50
-37.793155,-9.674699,Radar_fixo,50kmh@50
-37.684695,-9.808205,Radar_fixo,50kmh@50
-37.624645,-9.925381,Radar_fixo,50kmh@50
-37.686921,-9.803990,Radar_fixo,50kmh@50
-45.448059,-22.943314,Radar_fixo,50kmh@50
-45.448233,-22.943494,Radar_fixo,50kmh@50
-49.188303,-25.535914,Radar_fixo,50kmh@50
-46.558843,-23.611496,Radar_fixo,50kmh@50
-42.144993,-21.580551,Radar_fixo,50kmh@50
-42.145593,-21.579559,Radar_fixo,50kmh@50
-46.540932,-23.463405,Radar_fixo,50kmh@50
-46.541182,-23.463511,Radar_fixo,50kmh@50
-51.120235,-29.118231,Radar_fixo,50kmh@50
-46.947544,-23.607179,Radar_fixo,50kmh@50
-46.947523,-23.607243,Radar_fixo,50kmh@50
-48.635869,-26.929034,Radar_fixo,50kmh@50
-57.470344,-16.248732,Radar_fixo,60kmh@60
-57.462095,-16.253578,Radar_fixo,60kmh@60
-40.323051,-20.113105,Radar_fixo,60kmh@60
-56.190995,-15.654856,Radar_fixo,60kmh@60
-55.004980,-15.947600,Radar_fixo,60kmh@60
-55.007617,-15.944702,Radar_fixo,60kmh@60
-46.973751,-23.618335,Radar_fixo,60kmh@60
-48.978189,-15.191689,Radar_fixo,60kmh@60
-48.976869,-15.189669,Radar_fixo,60kmh@60
-49.108803,-15.338398,Radar_fixo,60kmh@60
-49.108706,-15.337656,Radar_fixo,60kmh@60
-47.006828,-23.660783,Radar_fixo,60kmh@60
-47.006812,-23.660867,Radar_fixo,60kmh@60
-47.014915,-23.674115,Radar_fixo,60kmh@60
-47.014984,-23.674015,Radar_fixo,60kmh@60
-39.842098,-17.503949,Radar_fixo,60kmh@60
-47.016839,-23.680460,Radar_fixo,60kmh@60
-46.986683,-23.629552,Radar_fixo,60kmh@60
-46.986742,-23.629510,Radar_fixo,60kmh@60
-46.981581,-23.626017,Radar_fixo,60kmh@60
-42.150870,-21.572122,Radar_fixo,60kmh@60
-42.172191,-21.564298,Radar_fixo,60kmh@60
-42.174198,-21.560284,Radar_fixo,60kmh@60
-46.201963,-23.551200,Radar_fixo,60kmh@60
-42.093272,-21.655481,Radar_fixo,60kmh@60
-42.093433,-21.654913,Radar_fixo,60kmh@60
-49.108402,-15.319304,Radar_fixo,60kmh@60
-49.108539,-15.319098,Radar_fixo,60kmh@60
-47.008912,-23.666430,Radar_fixo,60kmh@60
-49.290101,-25.468736,Radar_fixo,60kmh@60
-50.628071,-25.247650,Radar_fixo,60kmh@60
-50.370445,-27.495699,Radar_fixo,60kmh@60
-40.379871,-19.756533,Radar_fixo,60kmh@60
-48.076032,-18.417865,Radar_fixo,60kmh@60
-41.279311,-21.128252,Radar_fixo,60kmh@60
-46.379705,-20.762047,Radar_fixo,60kmh@60
-52.507547,-28.803826,Radar_fixo,60kmh@60
-42.830837,-22.329850,Radar_fixo,60kmh@60
-39.070136,-12.258567,Radar_fixo,60kmh@60
-43.951480,-19.757341,Radar_fixo,60kmh@60
-40.489071,-20.392371,Radar_fixo,60kmh@60
-40.556669,-20.385076,Radar_fixo,60kmh@60
-41.501235,-17.791694,Radar_fixo,60kmh@60
-39.888252,-18.101058,Radar_fixo,60kmh@60
-39.932871,-18.439394,Radar_fixo,60kmh@60
-40.066646,-19.379450,Radar_fixo,60kmh@60
-39.951504,-18.229866,Radar_fixo,60kmh@60
-40.066762,-19.380539,Radar_fixo,60kmh@60
-39.935191,-18.859426,Radar_fixo,60kmh@60
-39.934221,-18.858129,Radar_fixo,60kmh@60
-39.972358,-18.931956,Radar_fixo,60kmh@60
-40.939490,-20.408896,Radar_fixo,60kmh@60
-40.092663,-19.230443,Radar_fixo,60kmh@60
-39.997176,-18.983794,Radar_fixo,60kmh@60
-39.995729,-18.980743,Radar_fixo,60kmh@60
-42.549664,-16.799966,Radar_fixo,60kmh@60
-42.925514,-17.278372,Radar_fixo,60kmh@60
-42.619426,-22.713168,Radar_fixo,60kmh@60
-42.615699,-22.724113,Radar_fixo,60kmh@60
-42.904465,-22.935779,Radar_fixo,60kmh@60
-42.621635,-22.714800,Radar_fixo,60kmh@60
-40.655903,-19.510346,Radar_fixo,60kmh@60
-40.656560,-19.511996,Radar_fixo,60kmh@60
-40.390842,-19.680936,Radar_fixo,60kmh@60
-40.575338,-19.532338,Radar_fixo,60kmh@60
-40.570948,-19.534424,Radar_fixo,60kmh@60
-53.514929,-26.592296,Radar_fixo,60kmh@60
-41.067991,-22.028262,Radar_fixo,60kmh@60
-52.806317,-23.891795,Radar_fixo,60kmh@60
-42.054398,-21.690768,Radar_fixo,60kmh@60
-42.055894,-21.690058,Radar_fixo,60kmh@60
-50.192982,-23.843475,Radar_fixo,60kmh@60
-48.457106,-22.401814,Radar_fixo,60kmh@60
-51.966623,-23.419265,Radar_fixo,60kmh@60
-46.160466,-22.776120,Radar_fixo,60kmh@60
-44.820655,-21.923168,Radar_fixo,60kmh@60
-48.060034,-16.011365,Radar_fixo,60kmh@60
-48.128398,-15.803232,Radar_fixo,60kmh@60
-48.191408,-15.797008,Radar_fixo,60kmh@60
-41.645641,-2.886303,Radar_fixo,60kmh@60
-40.905445,-3.891051,Radar_fixo,60kmh@60
-41.027481,-3.761030,Radar_fixo,60kmh@60
-40.344665,-3.703293,Radar_fixo,60kmh@60
-49.183252,-25.560157,Radar_fixo,60kmh@60
-47.974060,-16.028075,Radar_fixo,60kmh@60
-46.016857,-19.334438,Radar_fixo,60kmh@60
-46.015254,-19.333791,Radar_fixo,60kmh@60
-46.013805,-19.331010,Radar_fixo,60kmh@60
-38.517077,-3.787081,Radar_fixo,60kmh@60
-41.820584,-3.162171,Radar_fixo,60kmh@60
-44.934293,-22.330390,Radar_fixo,60kmh@60
-44.945508,-22.344327,Radar_fixo,60kmh@60
-39.579761,-3.695668,Radar_fixo,60kmh@60
-44.930043,-22.305195,Radar_fixo,60kmh@60
-44.976980,-22.401010,Radar_fixo,60kmh@60
-52.111349,-32.116620,Radar_fixo,60kmh@60
-56.085176,-15.634073,Radar_fixo,60kmh@60
-56.085120,-15.633937,Radar_fixo,60kmh@60
-46.911397,-19.564132,Radar_fixo,60kmh@60
-48.109293,-22.344042,Radar_fixo,60kmh@60
-51.050226,-29.921081,Radar_fixo,60kmh@60
-51.049357,-29.919997,Radar_fixo,60kmh@60
-47.923489,-15.804282,Radar_fixo,60kmh@60
-56.098151,-15.638388,Radar_fixo,60kmh@60
-56.098109,-15.638313,Radar_fixo,60kmh@60
-46.747241,-22.394557,Radar_fixo,60kmh@60
-46.744641,-22.392429,Radar_fixo,60kmh@60
-42.151387,-19.802188,Radar_fixo,60kmh@60
-42.201684,-19.820252,Radar_fixo,60kmh@60
-46.486543,-17.934712,Radar_fixo,60kmh@60
-51.967349,-23.419303,Radar_fixo,60kmh@60
-51.941291,-23.411538,Radar_fixo,60kmh@60
-51.941575,-23.411789,Radar_fixo,60kmh@60
-51.949238,-23.414292,Radar_fixo,60kmh@60
-51.929532,-23.413624,Radar_fixo,60kmh@60
-51.929158,-23.413585,Radar_fixo,60kmh@60
-51.914316,-23.418894,Radar_fixo,60kmh@60
-51.913607,-23.419003,Radar_fixo,60kmh@60
-51.095656,-15.769571,Radar_fixo,60kmh@60
-46.359183,-18.634454,Radar_fixo,60kmh@60
-53.707412,-24.716142,Radar_fixo,60kmh@60
-53.706984,-24.715838,Radar_fixo,60kmh@60
-51.056204,0.038542,Radar_fixo,60kmh@60
-51.087448,0.036739,Radar_fixo,60kmh@60
-54.565329,-25.576942,Radar_fixo,60kmh@60
-42.804322,-20.756640,Radar_fixo,60kmh@60
-44.100764,-22.662090,Radar_fixo,60kmh@60
-51.074229,0.036715,Radar_fixo,60kmh@60
-51.069174,0.036355,Radar_fixo,60kmh@60
-51.077799,0.020538,Radar_fixo,60kmh@60
-45.228100,-18.209329,Radar_fixo,60kmh@60
-42.806230,-22.736148,Radar_fixo,60kmh@60
-50.646268,-25.492295,Radar_fixo,60kmh@60
-50.654173,-25.520960,Radar_fixo,60kmh@60
-50.653413,-25.528494,Radar_fixo,60kmh@60
-48.885474,-26.274038,Radar_fixo,60kmh@60
-51.099823,-29.936942,Radar_fixo,60kmh@60
-51.102213,-29.944376,Radar_fixo,60kmh@60
-43.883525,-16.768555,Radar_fixo,60kmh@60
-50.191095,-25.102141,Radar_fixo,60kmh@60
-51.102246,-29.945011,Radar_fixo,60kmh@60
-51.099923,-29.937664,Radar_fixo,60kmh@60
-56.097918,-15.548806,Radar_fixo,60kmh@60
-56.098158,-15.548667,Radar_fixo,60kmh@60
-50.384187,-25.876393,Radar_fixo,60kmh@60
-50.399367,-25.869422,Radar_fixo,60kmh@60
-43.581379,-17.410694,Radar_fixo,60kmh@60
-43.580847,-17.411965,Radar_fixo,60kmh@60
-44.120913,-20.028726,Radar_fixo,60kmh@60
-44.270359,-2.521121,Radar_fixo,60kmh@60
-44.270027,-2.523437,Radar_fixo,60kmh@60
-49.120507,-26.888585,Radar_fixo,60kmh@60
-42.741123,-5.076699,Radar_fixo,60kmh@60
-48.051915,-15.832006,Radar_fixo,60kmh@60
-48.060858,-15.835021,Radar_fixo,60kmh@60
-44.421498,-22.941169,Radar_fixo,60kmh@60
-44.304191,-22.993375,Radar_fixo,60kmh@60
-52.598777,-26.982800,Radar_fixo,60kmh@60
-52.597383,-26.982181,Radar_fixo,60kmh@60
-52.023399,-26.865645,Radar_fixo,60kmh@60
-50.721991,-27.605840,Radar_fixo,60kmh@60
-48.863176,-26.309958,Radar_fixo,60kmh@60
-36.036411,-9.186573,Radar_fixo,60kmh@60
-42.199634,-21.440970,Radar_fixo,60kmh@60
-52.276036,-32.050647,Radar_fixo,60kmh@60
-52.277236,-32.049135,Radar_fixo,60kmh@60
-60.038382,-2.909964,Radar_fixo,60kmh@60
-48.867993,-26.263827,Radar_fixo,60kmh@60
-48.866268,-26.263414,Radar_fixo,60kmh@60
-42.684832,-5.052351,Radar_fixo,60kmh@60
-42.571070,-4.778456,Radar_fixo,60kmh@60
-42.541608,-4.736519,Radar_fixo,60kmh@60
-42.304335,-4.340785,Radar_fixo,60kmh@60
-48.126879,-15.802284,Radar_fixo,60kmh@60
-40.460175,-20.383110,Radar_fixo,60kmh@60
-60.685906,2.821820,Radar_fixo,60kmh@60
-60.660444,2.834931,Radar_fixo,60kmh@60
-60.687752,2.820272,Radar_fixo,60kmh@60
-60.655432,2.840938,Radar_fixo,60kmh@60
-44.219367,-19.403924,Radar_fixo,60kmh@60
-44.219339,-19.403784,Radar_fixo,60kmh@60
-44.240234,-19.425778,Radar_fixo,60kmh@60
-48.832760,-26.310861,Radar_fixo,60kmh@60
-52.553855,-26.965623,Radar_fixo,60kmh@60
-46.953075,-17.249065,Radar_fixo,60kmh@60
-49.086810,-26.822156,Radar_fixo,60kmh@60
-52.396808,-26.885795,Radar_fixo,60kmh@60
-52.792017,-29.681160,Radar_fixo,60kmh@60
-40.687711,-19.532574,Radar_fixo,60kmh@60
-48.981488,-15.878891,Radar_fixo,60kmh@60
-49.312983,-25.638004,Radar_fixo,60kmh@60
-49.309434,-25.566529,Radar_fixo,60kmh@60
-49.311686,-25.574053,Radar_fixo,60kmh@60
-49.339598,-20.813820,Radar_fixo,60kmh@60
-45.558284,-23.056845,Radar_fixo,60kmh@60
-44.383967,-15.460763,Radar_fixo,60kmh@60
-45.583395,-23.034225,Radar_fixo,60kmh@60
-51.674657,-27.061723,Radar_fixo,60kmh@60
-44.261055,-15.370385,Radar_fixo,60kmh@60
-54.530902,-20.468625,Radar_fixo,60kmh@60
-43.263142,-21.458970,Radar_fixo,60kmh@60
-44.029393,-19.957568,Radar_fixo,60kmh@60
-44.029211,-19.957383,Radar_fixo,60kmh@60
-44.021684,-19.953976,Radar_fixo,60kmh@60
-44.021055,-19.953604,Radar_fixo,60kmh@60
-44.015735,-19.951227,Radar_fixo,60kmh@60
-44.031332,-19.936793,Radar_fixo,60kmh@60
-42.937413,-22.311126,Radar_fixo,60kmh@60
-47.901030,-15.734726,Radar_fixo,60kmh@60
-46.330688,-22.760228,Radar_fixo,60kmh@60
-42.909577,-21.084573,Radar_fixo,60kmh@60
-44.868655,-20.696226,Radar_fixo,60kmh@60
-45.434364,-20.927565,Radar_fixo,60kmh@60
-47.898411,-22.034828,Radar_fixo,60kmh@60
-47.910149,-21.998886,Radar_fixo,60kmh@60
-38.658338,-3.721129,Radar_fixo,60kmh@60
-38.660424,-3.721201,Radar_fixo,60kmh@60
-39.071887,-3.528748,Radar_fixo,60kmh@60
-39.074427,-3.526932,Radar_fixo,60kmh@60
-40.350678,-3.675362,Radar_fixo,60kmh@60
-46.387769,-22.728457,Radar_fixo,60kmh@60
-48.832249,-26.370272,Radar_fixo,60kmh@60
-40.438237,-3.392025,Radar_fixo,60kmh@60
-41.728901,-2.942551,Radar_fixo,60kmh@60
-41.728622,-2.942592,Radar_fixo,60kmh@60
-41.753927,-2.962191,Radar_fixo,60kmh@60
-41.753736,-2.962445,Radar_fixo,60kmh@60
-40.835405,-3.118852,Radar_fixo,60kmh@60
-42.250603,-4.212956,Radar_fixo,60kmh@60
-44.067112,-19.926613,Radar_fixo,60kmh@60
-53.719847,-24.722462,Radar_fixo,60kmh@60
-53.719536,-24.722421,Radar_fixo,60kmh@60
-45.583566,-22.482009,Radar_fixo,60kmh@60
-45.774275,-22.564883,Radar_fixo,60kmh@60
-49.486468,-26.237187,Radar_fixo,60kmh@60
-56.066582,-15.591511,Radar_fixo,60kmh@60
-47.905900,-22.029014,Radar_fixo,60kmh@60
-56.066860,-15.591310,Radar_fixo,60kmh@60
-56.142302,-15.615264,Radar_fixo,60kmh@60
-56.142360,-15.615410,Radar_fixo,60kmh@60
-56.156423,-15.619754,Radar_fixo,60kmh@60
-56.138054,-15.629971,Radar_fixo,60kmh@60
-56.138160,-15.630035,Radar_fixo,60kmh@60
-56.162515,-15.637214,Radar_fixo,60kmh@60
-56.115521,-15.638443,Radar_fixo,60kmh@60
-56.115322,-15.638611,Radar_fixo,60kmh@60
-56.110631,-15.642054,Radar_fixo,60kmh@60
-56.110805,-15.642071,Radar_fixo,60kmh@60
-47.874627,-22.038123,Radar_fixo,60kmh@60
-41.120261,-3.027632,Radar_fixo,60kmh@60
-41.381566,-3.058291,Radar_fixo,60kmh@60
-41.705151,-2.896594,Radar_fixo,60kmh@60
-42.224929,-3.891028,Radar_fixo,60kmh@60
-35.365532,-5.722281,Radar_fixo,60kmh@60
-35.314376,-5.752755,Radar_fixo,60kmh@60
-35.302365,-5.757561,Radar_fixo,60kmh@60
-48.841845,-26.347740,Radar_fixo,60kmh@60
-46.459046,-23.882481,Radar_fixo,60kmh@60
-40.681179,-20.809836,Radar_fixo,60kmh@60
-44.172389,-21.025687,Radar_fixo,60kmh@60
-43.196858,-22.914270,Radar_fixo,60kmh@60
-51.051378,-26.197993,Radar_fixo,60kmh@60
-50.892520,-29.630633,Radar_fixo,60kmh@60
-46.943451,-23.142166,Radar_fixo,60kmh@60
-46.532266,-22.425736,Radar_fixo,60kmh@60
-46.502594,-22.404329,Radar_fixo,60kmh@60
-44.217045,-21.073407,Radar_fixo,60kmh@60
-41.956920,-18.871051,Radar_fixo,60kmh@60
-53.342381,-26.249138,Radar_fixo,60kmh@60
-53.148044,-26.223098,Radar_fixo,60kmh@60
-43.920484,-19.919889,Radar_fixo,60kmh@60
-49.358986,-16.659229,Radar_fixo,60kmh@60
-40.631499,-19.170281,Radar_fixo,60kmh@60
-40.629573,-19.177140,Radar_fixo,60kmh@60
-40.634625,-19.230923,Radar_fixo,60kmh@60
-49.085243,-26.492874,Radar_fixo,60kmh@60
-50.384139,-26.190360,Radar_fixo,60kmh@60
-47.923094,-15.845498,Radar_fixo,60kmh@60
-56.084337,-15.552999,Radar_fixo,60kmh@60
-56.085708,-15.555536,Radar_fixo,60kmh@60
-43.916583,-19.880106,Radar_fixo,60kmh@60
-43.916829,-19.880073,Radar_fixo,60kmh@60
-47.758586,-21.206053,Radar_fixo,60kmh@60
-43.410149,-21.713434,Radar_fixo,60kmh@60
-46.925888,-19.582238,Radar_fixo,60kmh@60
-49.251753,-25.404107,Radar_fixo,60kmh@60
-45.522408,-20.973012,Radar_fixo,60kmh@60
-41.489571,-17.504166,Radar_fixo,60kmh@60
-41.486343,-17.511942,Radar_fixo,60kmh@60
-52.111446,-32.121759,Radar_fixo,60kmh@60
-48.548546,-25.549006,Radar_fixo,60kmh@60
-48.548592,-25.548930,Radar_fixo,60kmh@60
-46.111316,-21.438075,Radar_fixo,60kmh@60
-41.558936,-20.762984,Radar_fixo,60kmh@60
-47.898573,-15.714097,Radar_fixo,60kmh@60
-41.204296,-20.693983,Radar_fixo,60kmh@60
-46.638492,-22.093342,Radar_fixo,60kmh@60
-45.686680,-21.579141,Radar_fixo,60kmh@60
-47.897714,-15.718821,Radar_fixo,60kmh@60
-40.759936,-20.414370,Radar_fixo,60kmh@60
-40.757394,-20.411664,Radar_fixo,60kmh@60
-42.052078,-22.855774,Radar_fixo,60kmh@60
-42.986028,-22.032458,Radar_fixo,60kmh@60
-42.372411,-21.180569,Radar_fixo,60kmh@60
-49.155450,-16.686367,Radar_fixo,60kmh@60
-49.155135,-16.686337,Radar_fixo,60kmh@60
-49.149497,-16.686983,Radar_fixo,60kmh@60
-44.246445,-2.603814,Radar_fixo,60kmh@60
-53.826878,-15.708373,Radar_fixo,60kmh@60
-41.559328,-20.754585,Radar_fixo,60kmh@60
-42.050436,-22.857926,Radar_fixo,60kmh@60
-53.847547,-15.684074,Radar_fixo,60kmh@60
-53.827767,-15.702806,Radar_fixo,60kmh@60
-48.275155,-15.736472,Radar_fixo,60kmh@60
-48.580024,-17.692908,Radar_fixo,60kmh@60
-42.735620,-21.378473,Radar_fixo,60kmh@60
-50.960763,-28.483332,Radar_fixo,60kmh@60
-50.959845,-28.485419,Radar_fixo,60kmh@60
-50.965539,-28.477905,Radar_fixo,60kmh@60
-50.966967,-28.476050,Radar_fixo,60kmh@60
-50.898303,-28.478176,Radar_fixo,60kmh@60
-50.903951,-28.486230,Radar_fixo,60kmh@60
-50.922228,-28.502764,Radar_fixo,60kmh@60
-50.928261,-28.508218,Radar_fixo,60kmh@60
-50.945571,-28.523893,Radar_fixo,60kmh@60
-50.947361,-28.525541,Radar_fixo,60kmh@60
-48.059200,-15.886178,Radar_fixo,60kmh@60
-48.058423,-15.888028,Radar_fixo,60kmh@60
-43.430819,-19.727616,Radar_fixo,60kmh@60
-43.460428,-19.738528,Radar_fixo,60kmh@60
-47.162940,-15.546405,Radar_fixo,60kmh@60
-51.730160,-30.104609,Radar_fixo,60kmh@60
-51.724941,-30.104878,Radar_fixo,60kmh@60
-51.659758,-30.101773,Radar_fixo,60kmh@60
-51.656965,-30.100662,Radar_fixo,60kmh@60
-54.557489,-25.488396,Radar_fixo,60kmh@60
-54.574876,-25.481582,Radar_fixo,60kmh@60
-54.544775,-25.576767,Radar_fixo,60kmh@60
-43.589162,-21.340396,Radar_fixo,60kmh@60
-49.095929,-26.476139,Radar_fixo,60kmh@60
-53.417583,-24.938511,Radar_fixo,60kmh@60
-53.418358,-24.961550,Radar_fixo,60kmh@60
-46.958418,-18.949881,Radar_fixo,60kmh@60
-53.417694,-24.923207,Radar_fixo,60kmh@60
-45.456188,-23.587727,Radar_fixo,60kmh@60
-43.432987,-21.650919,Radar_fixo,60kmh@60
-46.461845,-14.442941,Radar_fixo,60kmh@60
-46.460205,-14.439452,Radar_fixo,60kmh@60
-48.716669,-17.191870,Radar_fixo,60kmh@60
-48.716628,-17.190460,Radar_fixo,60kmh@60
-42.907653,-22.935799,Radar_fixo,60kmh@60
-43.332419,-21.689759,Radar_fixo,60kmh@60
-40.284278,-19.686879,Radar_fixo,60kmh@60
